sample_1,sample_2,true_label,predicted_label,distance
IAM533_1,IAM615_1,1,1,0.96618354
IAM033_1,IAM187_2,1,1,1.2730716
IAM207_4,IAM207_2,0,0,0.13876213
IAM156_1,IAM541_1,1,1,1.2538493
IAM314_1,IAM371_1,1,1,1.1059177
IAM529_1,IAM630_1,1,1,1.343188
IAM145_1,IAM579_1,1,1,0.91890293
IAM400_1,IAM586_3,1,1,1.3137537
IAM209_4,IAM209_1,0,0,0.4980347
IAM406_1,IAM643_1,1,0,0.44272795
IAM333_5,IAM333_1,0,0,0.4002045
IAM335_6,IAM335_3,0,0,0.2811636
IAM296_1,IAM475_1,1,1,1.3260207
IAM181_1,IAM331_1,1,1,1.142425
IAM113_4,IAM236_1,1,0,0.6725178
IAM635_1,IAM635_10,0,0,0.41872942
IAM567_1,IAM567_2,0,0,0.19671126
IAM409_2,IAM467_1,1,1,1.0337387
IAM670_2,IAM670_8,0,0,0.2189932
IAM088_3,IAM088_2,0,0,0.22326286
IAM334_5,IAM334_7,0,0,0.61445445
IAM265_1,IAM414_2,1,1,0.96234196
IAM415_2,IAM415_4,0,0,0.4113663
IAM045_1,IAM444_1,1,1,1.0937595
IAM344_2,IAM344_6,0,0,0.07913811
IAM345_6,IAM345_1,0,0,0.06035072
IAM337_3,IAM337_6,0,0,0.19176511
IAM415_2,IAM415_7,0,0,0.2089902
IAM228_1,IAM229_1,1,1,1.1881458
IAM136_1,IAM157_1,1,1,1.4823802
IAM265_1,IAM486_2,1,1,0.9982382
IAM348_5,IAM348_8,0,0,0.13229316
IAM154_1,IAM154_4,0,0,0.4951563
IAM029_1,IAM037_3,1,1,1.3874897
IAM069_1,IAM384_9,1,1,1.4045049
IAM554_1,IAM619_1,1,1,1.4605715
IAM113_1,IAM113_4,0,0,0.21898974
IAM022_1,IAM042_1,1,1,1.3369523
IAM363_1,IAM523_1,1,0,0.37966907
IAM635_1,IAM635_7,0,0,0.2932906
IAM127_2,IAM451_2,1,0,0.72355455
IAM152_7,IAM152_9,0,0,0.1320664
IAM161_2,IAM161_1,0,0,0.22475706
IAM310_1,IAM524_1,1,0,0.42814118
IAM247_4,IAM494_1,1,1,1.3594228
IAM060_2,IAM460_1,1,1,0.9469685
IAM093_2,IAM093_3,0,0,0.08455095
IAM548_4,IAM548_1,0,0,0.50641567
IAM634_9,IAM634_5,0,0,0.72602195
IAM403_1,IAM637_1,1,1,1.3216752
IAM211_2,IAM211_1,0,0,0.29543078
IAM087_2,IAM087_3,0,0,0.30049318
IAM221_1,IAM501_1,1,0,0.5329757
IAM259_1,IAM283_2,1,1,1.1727335
IAM346_7,IAM346_6,0,0,0.21052028
IAM046_1,IAM195_2,1,1,1.2353363
IAM386_2,IAM541_1,1,1,1.3574394
IAM415_1,IAM415_3,0,0,0.4625943
IAM500_1,IAM538_1,1,1,1.1057818
IAM002_1,IAM522_1,1,1,1.3189907
IAM191_1,IAM217_1,1,1,1.048332
IAM342_8,IAM342_2,0,0,0.3768673
IAM047_1,IAM486_2,1,1,0.9194858
IAM380_1,IAM380_2,0,0,0.14623289
IAM588_7,IAM588_2,0,0,0.33916533
IAM150_7,IAM150_5,0,0,0.17403524
IAM080_1,IAM436_1,1,1,0.94656944
IAM220_1,IAM287_1,1,0,0.50446534
IAM085_5,IAM085_3,0,0,0.4271118
IAM078_1,IAM212_2,1,1,1.2057164
IAM351_5,IAM351_2,0,0,0.24161118
IAM176_1,IAM285_1,1,1,0.92845404
IAM166_1,IAM556_1,1,1,1.3558472
IAM565_1,IAM603_1,1,1,0.7979314
IAM081_2,IAM496_3,1,1,1.3946453
IAM184_1,IAM470_1,1,1,1.3286543
IAM344_8,IAM344_3,0,0,0.0796317
IAM174_2,IAM174_1,0,0,0.63992685
IAM212_1,IAM593_1,1,1,1.3288198
IAM345_8,IAM345_9,0,0,0.049162213
IAM285_2,IAM285_5,0,0,0.36698237
IAM548_2,IAM548_4,0,0,0.25378716
IAM337_4,IAM337_5,0,0,0.10153151
IAM082_1,IAM483_1,1,1,0.9127501
IAM634_3,IAM634_1,0,0,0.4022954
IAM222_1,IAM260_1,1,1,1.0470809
IAM016_2,IAM498_5,1,1,1.2148814
IAM355_4,IAM642_1,1,1,1.4692374
IAM335_4,IAM335_8,0,0,0.31520283
IAM034_1,IAM411_1,1,0,0.5658496
IAM315_1,IAM315_3,0,0,0.3172215
IAM128_3,IAM128_1,0,0,0.1680663
IAM287_1,IAM287_4,0,0,0.2986515
IAM635_3,IAM635_5,0,0,0.22602166
IAM139_1,IAM139_2,0,0,0.25324297
IAM606_1,IAM611_1,1,1,1.084924
IAM552_6,IAM552_3,0,0,0.21579686
IAM670_2,IAM670_10,0,0,0.31187153
IAM343_5,IAM343_1,0,0,0.4779499
IAM571_1,IAM609_1,1,0,0.7306944
IAM547_3,IAM547_5,0,0,0.21841575
IAM337_8,IAM337_6,0,0,0.25478515
IAM431_1,IAM665_1,1,0,0.14175177
IAM022_1,IAM584_2,1,1,1.2891973
IAM067_1,IAM404_1,1,1,0.9939894
IAM076_1,IAM348_6,1,1,1.2006114
IAM166_1,IAM324_2,1,1,1.386125
IAM340_4,IAM340_7,0,0,0.26896247
IAM060_3,IAM060_2,0,0,0.2985658
IAM583_1,IAM583_2,0,0,0.19881183
IAM546_2,IAM546_1,0,0,0.23233944
IAM551_3,IAM551_7,0,0,0.18551014
IAM384_5,IAM384_3,0,0,0.16941528
IAM019_2,IAM019_3,0,0,0.24529693
IAM546_5,IAM546_3,0,0,0.35936248
IAM202_5,IAM202_1,0,0,0.14959827
IAM380_2,IAM564_1,1,0,0.5966781
IAM071_1,IAM093_1,1,0,0.38045767
IAM141_1,IAM565_1,1,1,1.4259547
IAM345_5,IAM345_8,0,0,0.074465714
IAM384_10,IAM384_6,0,0,0.25957766
IAM117_1,IAM176_1,1,1,0.8910296
IAM210_2,IAM478_1,1,0,0.56492746
IAM335_4,IAM335_3,0,0,0.25696385
IAM230_2,IAM417_1,1,1,1.2974484
IAM450_1,IAM489_1,1,1,1.2553091
IAM035_1,IAM576_1,1,1,1.1911353
IAM349_2,IAM349_4,0,0,0.5991778
IAM081_1,IAM633_1,1,0,0.635344
IAM315_7,IAM315_2,0,0,0.3414123
IAM537_1,IAM595_1,1,1,1.1407176
IAM442_1,IAM535_1,1,1,0.79900306
IAM236_1,IAM639_1,1,1,1.4547828
IAM334_9,IAM334_1,0,0,0.30528823
IAM338_9,IAM467_1,1,1,0.99066764
IAM318_1,IAM400_1,1,1,1.3578179
IAM184_2,IAM232_2,1,0,0.64691716
IAM398_1,IAM399_1,1,1,1.2489662
IAM074_1,IAM551_10,1,1,0.93759215
IAM583_5,IAM583_1,0,0,0.28076893
IAM547_4,IAM582_4,1,1,1.3530786
IAM386_4,IAM386_3,0,0,0.10395415
IAM085_4,IAM085_2,0,0,0.44987273
IAM330_1,IAM330_4,0,0,0.31722224
IAM118_4,IAM610_1,1,0,0.7463273
IAM346_1,IAM383_1,1,1,1.2407775
IAM497_2,IAM497_4,0,0,0.03517536
IAM634_2,IAM634_9,0,0,0.625176
IAM138_1,IAM648_1,1,1,1.1693543
IAM389_2,IAM530_1,1,1,1.4162977
IAM186_1,IAM242_1,1,1,1.0452131
IAM588_3,IAM588_9,0,0,0.50271267
IAM045_1,IAM500_1,1,0,0.4067644
IAM140_2,IAM632_1,1,1,1.3288984
IAM341_8,IAM341_6,0,0,0.23887321
IAM046_1,IAM111_3,1,1,1.454223
IAM336_3,IAM336_8,0,0,0.17075202
IAM340_9,IAM340_2,0,0,0.47765478
IAM335_6,IAM335_8,0,0,0.21014847
IAM332_6,IAM332_3,0,0,0.109593384
IAM336_9,IAM425_1,1,1,1.4105366
IAM086_1,IAM399_1,1,1,1.2281827
IAM007_2,IAM476_1,1,0,0.58471537
IAM080_1,IAM246_2,1,1,0.91815585
IAM225_1,IAM386_2,1,1,0.763196
IAM339_7,IAM339_1,0,1,0.8075461
IAM115_1,IAM153_4,1,1,0.7627048
IAM334_8,IAM334_5,0,0,0.4883182
IAM320_2,IAM378_1,1,0,0.5899761
IAM150_2,IAM150_1,0,0,0.060190633
IAM061_3,IAM061_4,0,0,0.372455
IAM344_1,IAM551_6,1,0,0.7577556
IAM337_1,IAM337_8,0,0,0.23954716
IAM153_1,IAM153_3,0,0,0.24509886
IAM341_1,IAM341_9,0,0,0.21801843
IAM208_4,IAM208_2,0,0,0.1655513
IAM543_1,IAM632_1,1,1,1.0061443
IAM272_1,IAM272_3,0,1,0.862359
IAM064_4,IAM549_2,1,1,0.8990039
IAM415_1,IAM415_7,0,0,0.38936743
IAM023_1,IAM189_1,1,1,1.4012568
IAM550_5,IAM550_4,0,0,0.18914579
IAM442_1,IAM624_1,1,1,0.96376735
IAM126_4,IAM126_3,0,0,0.16684718
IAM384_1,IAM384_7,0,0,0.62634283
IAM635_9,IAM635_6,0,0,0.28244114
IAM255_1,IAM642_1,1,1,1.200805
IAM341_2,IAM341_9,0,0,0.3057486
IAM230_1,IAM403_1,1,1,0.7748306
IAM251_1,IAM455_4,1,1,1.2023817
IAM350_3,IAM350_2,0,0,0.08314265
IAM338_4,IAM338_1,0,0,0.17276555
IAM026_3,IAM026_4,0,0,0.35925245
IAM079_1,IAM282_1,1,1,1.2230673
IAM159_2,IAM486_1,1,1,1.2601657
IAM417_1,IAM487_1,1,1,1.3227997
IAM127_1,IAM127_2,0,0,0.20353203
IAM341_1,IAM341_7,0,0,0.35180134
IAM093_1,IAM173_5,1,1,0.79320437
IAM362_1,IAM485_1,1,1,1.1070874
IAM154_1,IAM154_8,0,0,0.12541655
IAM030_1,IAM463_1,1,1,1.0819666
IAM025_3,IAM575_1,1,1,1.1985135
IAM496_4,IAM496_2,0,0,0.05228532
IAM155_3,IAM155_2,0,0,0.0875206
IAM496_2,IAM650_1,1,1,1.1608441
IAM332_8,IAM332_1,0,0,0.06498839
IAM344_8,IAM380_1,1,1,1.2954957
IAM595_1,IAM600_1,1,1,0.83307004
IAM174_3,IAM174_5,0,0,0.5839188
IAM153_1,IAM153_10,0,0,0.13934208
IAM241_1,IAM241_2,0,0,0.29677317
IAM121_2,IAM581_1,1,1,1.3729827
IAM361_1,IAM613_1,1,1,1.1437179
IAM285_4,IAM285_1,0,0,0.27177858
IAM453_2,IAM625_1,1,1,1.3671129
IAM339_6,IAM339_4,0,0,0.44221953
IAM384_2,IAM384_6,0,0,0.31394544
IAM180_1,IAM562_1,1,1,1.3807694
IAM345_8,IAM345_1,0,0,0.06614759
IAM151_3,IAM151_7,0,0,0.1674184
IAM269_1,IAM278_2,1,1,1.4428763
IAM225_1,IAM302_1,1,1,1.3097341
IAM173_3,IAM173_2,0,0,0.11391855
IAM003_1,IAM606_1,1,1,1.211805
IAM254_1,IAM431_1,1,0,0.40502974
IAM264_1,IAM307_1,1,0,0.6779186
IAM383_1,IAM439_1,1,1,1.1908381
IAM671_3,IAM671_6,0,0,0.2448906
IAM340_8,IAM340_5,0,0,0.3180853
IAM373_1,IAM612_1,1,1,1.4292411
IAM046_1,IAM238_1,1,1,1.243701
IAM178_2,IAM257_1,1,1,1.2663534
IAM001_2,IAM352_5,1,1,1.3274959
IAM061_1,IAM061_4,0,0,0.5341001
IAM002_1,IAM613_1,1,1,1.4430438
IAM204_5,IAM204_1,0,0,0.32719713
IAM303_1,IAM589_1,1,1,1.2850614
IAM588_4,IAM588_10,0,0,0.0971656
IAM415_6,IAM415_5,0,0,0.4400018
IAM068_1,IAM157_1,1,1,1.3582993
IAM139_1,IAM426_1,1,1,1.1991671
IAM041_1,IAM407_1,1,1,1.2139232
IAM241_3,IAM463_1,1,1,1.12448
IAM487_2,IAM628_1,1,0,0.6839061
IAM415_7,IAM415_4,0,0,0.31327245
IAM209_3,IAM209_2,0,0,0.36020675
IAM356_1,IAM506_1,1,1,1.4006102
IAM205_3,IAM205_4,0,0,0.07645935
IAM293_4,IAM293_5,0,0,0.23269477
IAM294_3,IAM294_4,0,0,0.1705298
IAM102_2,IAM208_4,1,1,1.3108418
IAM400_1,IAM612_1,1,1,1.0440805
IAM280_2,IAM615_1,1,1,1.2535961
IAM179_2,IAM280_1,1,1,0.96684134
IAM357_1,IAM357_3,0,0,0.20218147
IAM151_10,IAM151_9,0,0,0.19728476
IAM354_5,IAM391_5,1,1,1.4397075
IAM336_5,IAM336_4,0,0,0.08734077
IAM293_5,IAM293_3,0,0,0.3271033
IAM216_1,IAM541_1,1,1,0.8413527
IAM422_1,IAM480_1,1,1,0.9923278
IAM336_6,IAM336_7,0,0,0.15165728
IAM274_5,IAM274_3,0,0,0.2913775
IAM552_10,IAM552_9,0,0,0.14236006
IAM608_1,IAM615_1,1,0,0.75218713
IAM150_2,IAM150_10,0,0,0.09076466
IAM063_2,IAM285_5,1,1,0.972167
IAM582_3,IAM622_1,1,1,1.1298596
IAM080_1,IAM491_1,1,1,1.0913305
IAM296_1,IAM296_3,0,0,0.59208286
IAM602_1,IAM669_1,1,1,1.2601789
IAM228_1,IAM279_1,1,1,1.3584093
IAM209_2,IAM209_5,0,0,0.23771352
IAM255_1,IAM633_1,1,0,0.29351237
IAM338_5,IAM338_9,0,0,0.1993849
IAM353_2,IAM353_1,0,1,0.89240193
IAM235_1,IAM331_1,1,1,1.412625
IAM310_1,IAM658_1,1,1,1.0742563
IAM634_8,IAM634_7,0,0,0.16359878
IAM546_5,IAM546_2,0,0,0.4175034
IAM368_1,IAM655_1,1,0,0.62535244
IAM186_2,IAM219_1,1,1,0.9795409
IAM566_1,IAM595_1,1,1,1.0402836
IAM453_1,IAM629_1,1,1,1.2416526
IAM082_1,IAM281_1,1,1,1.2902045
IAM412_1,IAM641_1,1,1,1.4058586
IAM339_3,IAM339_1,0,0,0.4684185
IAM345_6,IAM345_8,0,0,0.056628343
IAM635_7,IAM635_6,0,0,0.37333027
IAM289_3,IAM289_2,0,0,0.18517706
IAM353_5,IAM558_1,1,1,1.188844
IAM399_1,IAM489_2,1,0,0.7045661
IAM075_1,IAM467_1,1,1,1.3585024
IAM155_9,IAM155_7,0,0,0.18384397
IAM336_6,IAM336_3,0,0,0.1713386
IAM585_4,IAM585_3,0,1,0.87744004
IAM394_1,IAM506_1,1,1,1.4736336
IAM165_1,IAM509_1,1,1,1.2803304
IAM336_4,IAM336_7,0,0,0.096189365
IAM143_1,IAM554_1,1,1,1.3266406
IAM247_5,IAM247_1,0,0,0.08035594
IAM224_1,IAM520_1,1,1,1.4604294
IAM342_2,IAM342_7,0,0,0.20302555
IAM203_5,IAM203_1,0,0,0.14008193
IAM015_1,IAM129_1,1,0,0.5244578
IAM577_1,IAM616_1,1,1,1.0785655
IAM088_3,IAM636_1,1,0,0.3960079
IAM006_1,IAM624_1,1,1,1.0860121
IAM156_1,IAM616_1,1,1,1.0428241
IAM238_1,IAM242_2,1,0,0.6224845
IAM348_7,IAM348_2,0,0,0.086267695
IAM216_1,IAM422_1,1,0,0.7280702
IAM335_6,IAM335_1,0,0,0.38312557
IAM285_3,IAM285_1,0,0,0.3456777
IAM552_8,IAM552_4,0,0,0.3863683
IAM315_1,IAM315_2,0,0,0.5242034
IAM349_8,IAM349_9,0,0,0.1950967
IAM183_1,IAM623_1,1,0,0.577742
IAM058_4,IAM347_1,1,1,1.2308279
IAM151_8,IAM151_3,0,0,0.10889412
IAM349_5,IAM349_1,0,0,0.5248374
IAM584_1,IAM584_3,0,0,0.2871721
IAM417_1,IAM549_5,1,1,1.1805176
IAM238_1,IAM481_1,1,1,0.8361041
IAM359_1,IAM514_1,1,1,1.0153813
IAM123_1,IAM123_3,0,0,0.13650906
IAM552_6,IAM552_9,0,0,0.10924215
IAM347_4,IAM347_6,0,0,0.18402308
IAM316_1,IAM442_1,1,1,1.0600165
IAM025_2,IAM443_1,1,1,1.3356234
IAM634_9,IAM634_7,0,0,0.09673035
IAM171_1,IAM308_1,1,1,1.2264471
IAM220_1,IAM340_2,1,1,1.4132528
IAM216_2,IAM549_5,1,1,1.1564319
IAM588_4,IAM588_9,0,0,0.5157172
IAM400_1,IAM452_1,1,1,1.3207579
IAM224_1,IAM643_1,1,1,1.2560986
IAM272_1,IAM272_2,0,0,0.17529872
IAM349_7,IAM349_6,0,0,0.52068436
IAM092_3,IAM397_1,1,1,1.09328
IAM345_6,IAM345_3,0,0,0.04668653
IAM386_2,IAM510_1,1,1,1.1449901
IAM337_8,IAM337_4,0,0,0.28574637
IAM174_2,IAM174_5,0,1,0.7711705
IAM344_7,IAM344_4,0,0,0.08618441
IAM393_4,IAM393_3,0,0,0.3653896
IAM384_4,IAM384_3,0,0,0.34050483
IAM588_1,IAM588_10,0,0,0.555117
IAM178_1,IAM178_2,0,0,0.14860842
IAM551_6,IAM551_4,0,0,0.11560729
IAM244_1,IAM602_1,1,1,1.1068758
IAM155_7,IAM155_8,0,0,0.10751452
IAM085_4,IAM085_5,0,0,0.5415136
IAM148_1,IAM323_1,1,0,0.26466426
IAM029_1,IAM119_2,1,0,0.59340477
IAM247_3,IAM247_1,0,0,0.12881334
IAM423_1,IAM669_1,1,1,1.2949501
IAM262_1,IAM273_4,1,1,1.4295592
IAM402_1,IAM587_1,1,1,1.2144647
IAM125_4,IAM125_3,0,0,0.6464666
IAM635_5,IAM635_6,0,0,0.3797085
IAM015_1,IAM149_1,1,1,1.0395635
IAM203_2,IAM203_4,0,0,0.23937565
IAM062_1,IAM355_1,1,1,0.9162303
IAM486_1,IAM649_1,1,1,1.2116246
IAM007_2,IAM310_1,1,1,1.4348397
IAM343_7,IAM343_6,0,1,0.9726195
IAM293_3,IAM293_2,0,0,0.13664097
IAM567_3,IAM567_4,0,0,0.34966582
IAM208_4,IAM265_1,1,1,1.293277
IAM126_4,IAM126_5,0,0,0.21660174
IAM384_5,IAM384_8,0,0,0.2178043
IAM552_3,IAM552_1,0,0,0.39541066
IAM129_4,IAM206_2,1,1,1.3909876
IAM198_2,IAM633_1,1,1,1.3750821
IAM012_1,IAM528_1,1,1,1.2382374
IAM213_1,IAM376_1,1,1,0.8096
IAM348_5,IAM348_2,0,0,0.13415171
IAM418_1,IAM449_1,1,1,1.1887852
IAM178_1,IAM384_8,1,0,0.6676268
IAM110_3,IAM110_1,0,0,0.17946297
IAM000_56,IAM644_1,1,1,1.3784372
IAM251_1,IAM448_2,1,1,1.2772549
IAM634_4,IAM634_2,0,0,0.20663644
IAM348_7,IAM348_1,0,0,0.1707225
IAM355_4,IAM395_1,1,1,1.2190783
IAM340_2,IAM340_1,0,0,0.48856178
IAM010_2,IAM075_1,1,1,0.77095544
IAM133_3,IAM133_1,0,0,0.20588003
IAM289_1,IAM289_2,0,0,0.24124694
IAM581_1,IAM617_1,1,1,1.2347137
IAM153_9,IAM153_4,0,0,0.3302522
IAM052_1,IAM638_1,1,1,1.4006513
IAM341_1,IAM341_2,0,0,0.21336159
IAM222_1,IAM607_1,1,1,1.259608
IAM014_2,IAM014_1,0,0,0.38407466
IAM670_4,IAM670_2,0,0,0.17325366
IAM341_4,IAM341_7,0,0,0.3009916
IAM279_1,IAM279_2,0,0,0.19877836
IAM232_2,IAM480_2,1,1,1.2581723
IAM333_8,IAM333_1,0,0,0.23137607
IAM046_1,IAM369_1,1,1,1.3323704
IAM333_5,IAM333_2,0,0,0.36647865
IAM275_2,IAM585_1,1,0,0.6369296
IAM336_5,IAM336_8,0,0,0.13720994
IAM346_6,IAM346_8,0,0,0.16781835
IAM093_2,IAM217_1,1,1,1.331939
IAM233_2,IAM308_1,1,1,1.0411509
IAM551_2,IAM551_6,0,0,0.28399482
IAM488_2,IAM488_1,0,0,0.34950033
IAM315_4,IAM315_2,0,0,0.47494948
IAM291_1,IAM291_3,0,0,0.43350267
IAM670_6,IAM670_3,0,0,0.17469823
IAM290_1,IAM577_1,1,1,1.0699495
IAM031_1,IAM197_2,1,1,1.4288167
IAM324_1,IAM468_1,1,1,1.1327118
IAM384_7,IAM584_3,1,1,1.3735162
IAM140_2,IAM155_9,1,0,0.7347016
IAM115_1,IAM254_1,1,0,0.628384
IAM112_4,IAM184_2,1,1,0.8499748
IAM336_9,IAM336_7,0,0,0.1268197
IAM152_7,IAM152_6,0,0,0.09750891
IAM331_1,IAM546_5,1,1,1.3016669
IAM168_1,IAM188_1,1,1,1.3409145
IAM168_2,IAM168_1,0,0,0.100518115
IAM184_1,IAM184_2,0,0,0.24301648
IAM210_1,IAM232_2,1,1,0.76040107
IAM604_1,IAM610_1,1,1,1.1956999
IAM293_5,IAM293_2,0,0,0.22935213
IAM108_3,IAM108_1,0,0,0.3473203
IAM120_1,IAM256_2,1,1,1.122229
IAM415_3,IAM415_4,0,0,0.38335186
IAM383_1,IAM383_2,0,0,0.15086465
IAM671_4,IAM671_9,0,0,0.22046468
IAM342_1,IAM342_7,0,0,0.6832148
IAM329_1,IAM517_1,1,1,1.0245337
IAM551_5,IAM551_2,0,0,0.18836656
IAM261_1,IAM533_1,1,1,0.9296407
IAM341_1,IAM341_5,0,0,0.30967176
IAM634_4,IAM634_3,0,0,0.18229915
IAM498_1,IAM498_2,0,0,0.109451056
IAM196_1,IAM212_3,1,1,1.173414
IAM336_9,IAM336_2,0,0,0.06963301
IAM212_2,IAM212_3,0,0,0.3654162
IAM634_8,IAM634_1,0,0,0.5487118
IAM118_4,IAM118_7,0,0,0.13446338
IAM153_7,IAM153_3,0,0,0.114784926
IAM312_1,IAM369_1,1,1,0.8828013
IAM125_1,IAM307_1,1,1,1.1683447
IAM129_1,IAM129_4,0,0,0.25379243
IAM223_1,IAM382_2,1,1,1.0409427
IAM552_6,IAM552_10,0,0,0.07484076
IAM414_1,IAM417_1,1,1,1.0874236
IAM131_1,IAM131_3,0,0,0.056614015
IAM248_1,IAM248_5,0,0,0.5139782
IAM343_7,IAM343_4,0,0,0.42213005
IAM259_1,IAM460_1,1,1,1.1626183
IAM009_2,IAM259_2,1,0,0.57568395
IAM342_9,IAM342_6,0,0,0.36214903
IAM200_1,IAM638_1,1,1,1.4570814
IAM485_1,IAM662_1,1,1,0.90849507
IAM344_5,IAM344_6,0,0,0.14911094
IAM215_2,IAM414_2,1,0,0.3273789
IAM244_1,IAM514_1,1,1,1.4175078
IAM340_3,IAM340_2,0,0,0.24662247
IAM174_4,IAM174_1,0,0,0.3990808
IAM637_1,IAM648_1,1,1,1.3750725
IAM060_1,IAM060_3,0,0,0.2634008
IAM027_1,IAM365_1,1,1,1.0576642
IAM489_2,IAM588_3,1,1,1.2990562
IAM353_5,IAM353_1,0,1,0.99479157
IAM452_1,IAM486_1,1,1,0.9885853
IAM446_1,IAM489_2,1,0,0.41308075
IAM385_4,IAM385_3,0,0,0.4032565
IAM032_1,IAM238_1,1,1,1.2940019
IAM389_4,IAM389_3,0,0,0.10664015
IAM252_1,IAM260_1,1,1,1.257771
IAM355_4,IAM355_2,0,0,0.28951234
IAM053_1,IAM376_1,1,1,1.2927535
IAM209_4,IAM209_5,0,0,0.30527952
IAM337_7,IAM337_4,0,0,0.0724095
IAM158_3,IAM465_1,1,1,1.3304183
IAM339_6,IAM339_2,0,0,0.65634215
IAM346_3,IAM346_4,0,0,0.09394013
IAM153_10,IAM153_3,0,0,0.30783188
IAM009_2,IAM640_1,1,1,0.9752648
IAM339_6,IAM339_1,0,1,0.83058107
IAM583_3,IAM583_1,0,0,0.2232596
IAM243_3,IAM243_1,0,0,0.1879336
IAM353_3,IAM609_1,1,1,1.1993352
IAM113_4,IAM113_2,0,0,0.44985667
IAM178_2,IAM187_2,1,1,0.8737733
IAM496_4,IAM496_3,0,0,0.15406314
IAM548_4,IAM548_5,0,0,0.5503287
IAM228_1,IAM247_1,1,1,1.1078712
IAM547_4,IAM547_3,0,0,0.15708198
IAM670_6,IAM670_9,0,0,0.17895482
IAM289_1,IAM289_4,0,0,0.18537436
IAM061_4,IAM405_2,1,1,1.1604526
IAM635_10,IAM635_4,0,0,0.52818185
IAM022_1,IAM025_3,1,1,1.2344762
IAM670_1,IAM670_3,0,0,0.20943666
IAM391_5,IAM391_4,0,0,0.035317063
IAM067_1,IAM550_4,1,1,1.4229215
IAM070_1,IAM338_9,1,1,1.0238382
IAM153_8,IAM153_2,0,0,0.38930702
IAM151_2,IAM151_1,0,0,0.057449043
IAM090_1,IAM467_1,1,1,0.89795923
IAM174_3,IAM174_1,0,0,0.34495845
IAM350_2,IAM350_1,0,0,0.09033971
IAM457_1,IAM569_1,1,1,1.4298218
IAM634_2,IAM634_3,0,0,0.15328062
IAM509_1,IAM668_1,1,1,1.0206867
IAM185_2,IAM582_2,1,1,0.83239377
IAM000_21,IAM199_3,1,1,1.0562212
IAM121_2,IAM591_1,1,1,1.3791231
IAM180_2,IAM389_4,1,0,0.7476617
IAM229_1,IAM603_1,1,1,1.2558489
IAM248_1,IAM261_1,1,1,1.1531574
IAM336_6,IAM336_2,0,0,0.08426445
IAM347_9,IAM347_7,0,0,0.12893666
IAM671_3,IAM671_1,0,0,0.26818806
IAM039_1,IAM122_1,1,0,0.36314496
IAM440_1,IAM585_3,1,1,0.900258
IAM339_4,IAM339_7,0,0,0.3757474
IAM154_6,IAM154_7,0,0,0.16039138
IAM154_4,IAM447_1,1,1,1.049898
IAM440_1,IAM582_4,1,1,1.4006176
IAM012_1,IAM202_5,1,1,1.054797
IAM344_9,IAM344_1,0,0,0.18314262
IAM274_5,IAM274_2,0,0,0.091634594
IAM584_4,IAM584_5,0,0,0.46358618
IAM304_1,IAM670_9,1,1,1.317224
IAM299_2,IAM556_1,1,0,0.58302927
IAM439_1,IAM510_1,1,1,1.0037028
IAM131_4,IAM528_1,1,1,0.9581936
IAM345_5,IAM345_4,0,0,0.03455606
IAM154_6,IAM154_2,0,0,0.24448541
IAM204_1,IAM658_2,1,1,1.008814
IAM349_8,IAM349_2,0,0,0.45598283
IAM454_2,IAM454_4,0,0,0.5175391
IAM329_2,IAM460_1,1,1,1.2408221
IAM344_3,IAM344_7,0,0,0.17042527
IAM332_1,IAM332_3,0,0,0.10992844
IAM272_3,IAM578_1,1,1,1.1217608
IAM074_1,IAM419_1,1,0,0.47733146
IAM233_1,IAM452_1,1,1,1.2228209
IAM062_3,IAM488_1,1,1,1.0496781
IAM288_3,IAM288_4,0,0,0.13175027
IAM552_8,IAM552_9,0,0,0.376887
IAM349_2,IAM349_9,0,0,0.5527686
IAM315_5,IAM315_3,0,0,0.27074707
IAM215_1,IAM215_2,0,0,0.08753886
IAM023_1,IAM391_1,1,1,0.9189659
IAM009_1,IAM009_2,0,0,0.22437382
IAM551_5,IAM551_1,0,0,0.22706942
IAM332_8,IAM340_1,1,1,0.8393312
IAM413_1,IAM491_2,1,0,0.7199972
IAM197_1,IAM497_1,1,1,1.3715681
IAM194_1,IAM461_1,1,1,1.2400502
IAM299_1,IAM662_1,1,1,0.9186963
IAM586_2,IAM586_3,0,0,0.10723103
IAM105_1,IAM588_7,1,1,1.3376429
IAM670_8,IAM670_3,0,0,0.15830219
IAM110_4,IAM110_1,0,0,0.48668525
IAM304_1,IAM644_1,1,1,1.2802514
IAM173_3,IAM173_5,0,0,0.1856623
IAM189_1,IAM255_1,1,1,1.4546608
IAM257_1,IAM338_7,1,1,0.8690725
IAM635_9,IAM636_1,1,1,1.4544456
IAM117_3,IAM117_1,0,0,0.45848402
IAM300_1,IAM533_1,1,0,0.7479449
IAM064_1,IAM064_2,0,0,0.30177534
IAM154_6,IAM573_1,1,1,1.311321
IAM299_3,IAM299_2,0,0,0.05065728
IAM154_2,IAM154_7,0,0,0.18380536
IAM212_1,IAM364_2,1,1,1.2573049
IAM544_2,IAM544_4,0,0,0.11921088
IAM277_1,IAM327_1,1,1,0.8444496
IAM332_7,IAM375_1,1,0,0.59196746
IAM039_1,IAM371_1,1,1,1.0535449
IAM551_3,IAM551_10,0,0,0.17607267
